source,packId,phase,ply,spineDepth,mainLine,pieceCount,legalCount,band,since,until,speeds,total,white,draws,black,movesGE100,movesGE400,topMoves,fen
main,trajectory-caro-advance-chain-bishops,cross_phase,13,13,True,30,32,1400,2024-01,2026-07,blitz+rapid+classical,78619,36236,3655,38728,11,7,Nc6:46177:20680/2098/23399;cxd4:14453:6925/684/6844;c4:10249:5008/528/4713;Nd7:2339:1132/82/1125;Ne7:1880:865/89/926;Qb6:1733:763/86/884;a6:696:319/27/350;Qa5:300:147/10/143;h6:259:114/21/124;f6:144:82/11/51;Be7:100:52/7/41;b6:79:41/3/35,rn1qkbnr/pp3ppp/4p3/2ppP3/3P4/2PQ1N2/PP3PPP/RNB1K2R b KQkq - 0 7
main,trajectory-caro-advance-chain-bishops,cross_phase,13,13,True,30,32,1600,2024-01,2026-07,blitz+rapid+classical,96935,43795,5051,48089,9,7,Nc6:63340:28130/3261/31949;cxd4:16359:7605/933/7821;c4:8352:4118/457/3777;Nd7:2894:1290/146/1458;Qb6:2350:1006/108/1236;Ne7:2035:894/77/1064;a6:798:345/31/422;h6:219:101/9/109;Qa5:188:91/5/92;f6:69:49/2/18;Be7:69:39/4/26;Qc7:59:31/4/24,rn1qkbnr/pp3ppp/4p3/2ppP3/3P4/2PQ1N2/PP3PPP/RNB1K2R b KQkq - 0 7
main,trajectory-caro-advance-chain-bishops,cross_phase,13,13,True,30,32,1800,2024-01,2026-07,blitz+rapid+classical,79827,35476,4795,39556,9,7,Nc6:58615:25688/3434/29493;cxd4:10296:4905/710/4681;c4:3861:1879/225/1757;Nd7:2466:1043/162/1261;Qb6:2253:940/129/1184;Ne7:1457:629/80/748;a6:500:226/31/243;Qa5:109:40/8/61;h6:105:47/7/51;Qc7:32:12/3/17;Qd7:28:13/2/13;Be7:28:14/0/14,rn1qkbnr/pp3ppp/4p3/2ppP3/3P4/2PQ1N2/PP3PPP/RNB1K2R b KQkq - 0 7
main,trajectory-caro-advance-chain-bishops,cross_phase,14,14,True,30,41,1400,2024-01,2026-07,blitz+rapid+classical,49350,22127,2263,24960,12,11,O-O:23755:10765/1028/11962;Be3:10194:4629/490/5075;Bg5:3654:1539/175/1940;Qb5:2579:1179/137/1263;b3:2068:883/113/1072;a3:1822:887/78/857;Nbd2:1564:670/68/826;dxc5:951:393/54/504;Na3:634:275/27/332;Bf4:621:262/32/327;Ng5:390:179/15/196;Bd2:185:78/10/97,r2qkbnr/pp3ppp/2n1p3/2ppP3/3P4/2PQ1N2/PP3PPP/RNB1K2R w KQkq - 1 8
main,trajectory-caro-advance-chain-bishops,cross_phase,14,14,True,30,41,1600,2024-01,2026-07,blitz+rapid+classical,66717,29698,3400,33619,12,11,O-O:34658:15724/1621/17313;Be3:13611:5946/771/6894;Bg5:3766:1550/184/2032;a3:3712:1871/194/1647;Qb5:2791:1208/200/1383;b3:2167:915/132/1120;Nbd2:1815:715/89/1011;dxc5:1038:435/56/547;Na3:795:348/47/400;Bf4:679:278/36/365;Ng5:439:195/20/224;Bd2:227:86/13/128,r2qkbnr/pp3ppp/2n1p3/2ppP3/3P4/2PQ1N2/PP3PPP/RNB1K2R w KQkq - 1 8
main,trajectory-caro-advance-chain-bishops,cross_phase,14,14,True,30,41,1800,2024-01,2026-07,blitz+rapid+classical,61320,26913,3570,30837,12,10,O-O:35916:15913/2014/17989;Be3:9769:4050/613/5106;a3:6095:3143/386/2566;Bg5:2365:945/126/1294;Qb5:1846:736/135/975;Nbd2:1230:482/84/664;b3:1183:445/64/674;dxc5:804:325/40/439;Na3:574:255/32/287;Bf4:428:177/21/230;Ng5:257:98/12/147;Bd2:147:51/4/92,r2qkbnr/pp3ppp/2n1p3/2ppP3/3P4/2PQ1N2/PP3PPP/RNB1K2R w KQkq - 1 8
main,trajectory-caro-advance-chain-bishops,cross_phase,15,15,True,30,38,1400,2024-01,2026-07,blitz+rapid+classical,26718,12130,1175,13413,12,8,cxd4:7586:3505/350/3731;Nge7:7544:3257/325/3962;Qb6:6432:2873/276/3283;c4:1866:915/90/861;Rc8:540:221/24/295;a6:498:224/21/253;Be7:472:256/17/199;h6:432:196/19/217;Nh6:374:192/13/169;f6:347:193/18/136;Qc7:186:87/4/95;g6:176:83/5/88,r2qkbnr/pp3ppp/2n1p3/2ppP3/3P4/2PQ1N2/PP3PPP/RNB2RK1 b kq - 2 8
main,trajectory-caro-advance-chain-bishops,cross_phase,15,15,True,30,38,1600,2024-01,2026-07,blitz+rapid+classical,38015,17206,1763,19046,12,8,cxd4:10903:5011/521/5371;Qb6:10773:4777/501/5495;Nge7:10310:4608/447/5255;c4:1818:868/105/845;Rc8:1150:471/44/635;a6:668:286/29/353;h6:513:235/20/258;Be7:441:229/18/194;Nh6:354:192/18/144;Qc7:329:151/22/156;f6:235:132/12/91;g6:153:87/9/57,r2qkbnr/pp3ppp/2n1p3/2ppP3/3P4/2PQ1N2/PP3PPP/RNB2RK1 b kq - 2 8
main,trajectory-caro-advance-chain-bishops,cross_phase,15,15,True,30,38,1800,2024-01,2026-07,blitz+rapid+classical,39031,17327,2184,19520,12,8,Qb6:12452:5451/669/6332;cxd4:10968:5029/636/5303;Nge7:9683:4209/549/4925;Rc8:1617:630/92/895;c4:1299:632/77/590;a6:626:276/34/316;h6:512:224/31/257;h5:391:162/16/213;Qc7:366:172/23/171;Nh6:351:176/16/159;Be7:320:146/27/147;g6:175:76/6/93,r2qkbnr/pp3ppp/2n1p3/2ppP3/3P4/2PQ1N2/PP3PPP/RNB2RK1 b kq - 2 8
main,trajectory-caro-advance-chain-bishops,cross_phase,16,16,True,29,38,1400,2024-01,2026-07,blitz+rapid+classical,7591,3509,350,3732,2,2,cxd4:6678:3107/293/3278;Nxd4:871:394/57/420;Bg5:10:1/0/9;Qxd4:8:1/0/7;c4:5:1/0/4;Qb5:4:2/0/2;Re1:3:1/0/2;Qd1:3:1/0/2;Bf4:3:0/0/3;Qc2:2:0/0/2;a3:2:1/0/1;Qe4:1:0/0/1,r2qkbnr/pp3ppp/2n1p3/3pP3/3p4/2PQ1N2/PP3PPP/RNB2RK1 w kq - 0 9
main,trajectory-caro-advance-chain-bishops,cross_phase,16,16,True,29,38,1600,2024-01,2026-07,blitz+rapid+classical,10918,5026,521,5371,2,2,cxd4:10147:4755/471/4921;Nxd4:717:257/48/412;Qxd4:13:1/0/12;c4:12:4/1/7;Re1:6:3/0/3;Bg5:5:4/0/1;Qb5:3:0/0/3;Bf4:2:0/1/1;b4:2:0/0/2;Qe4:2:0/0/2;Be3:2:0/0/2;Rd1:1:0/0/1,r2qkbnr/pp3ppp/2n1p3/3pP3/3p4/2PQ1N2/PP3PPP/RNB2RK1 w kq - 0 9
main,trajectory-caro-advance-chain-bishops,cross_phase,16,16,True,29,38,1800,2024-01,2026-07,blitz+rapid+classical,10981,5039,635,5307,2,1,cxd4:10658:4919/618/5121;Nxd4:265:93/14/158;Qxd4:19:2/1/16;c4:8:5/0/3;Bg5:5:3/1/1;a3:5:5/0/0;Re1:5:2/0/3;h3:2:1/0/1;Be3:2:1/0/1;Bf4:2:1/1/0;Qb5:2:2/0/0;h4:1:1/0/0,r2qkbnr/pp3ppp/2n1p3/3pP3/3p4/2PQ1N2/PP3PPP/RNB2RK1 w kq - 0 9
main,trajectory-caro-advance-chain-bishops,cross_phase,17,17,True,28,39,1400,2024-01,2026-07,blitz+rapid+classical,12217,5747,554,5916,10,4,Nge7:6787:3047/311/3429;Bb4:2049:1004/88/957;Qb6:1434:701/60/673;Be7:428:232/19/177;Rc8:372:174/13/185;a6:282:127/15/140;Nb4:194:117/10/67;h6:167:79/9/79;g6:162:73/12/77;f6:159:89/7/63;Nh6:93:51/5/37;Qc7:43:26/1/16,r2qkbnr/pp3ppp/2n1p3/3pP3/3P4/3Q1N2/PP3PPP/RNB2RK1 b kq - 0 9
main,trajectory-caro-advance-chain-bishops,cross_phase,17,17,True,28,39,1600,2024-01,2026-07,blitz+rapid+classical,16542,7715,825,8002,10,4,Nge7:10414:4705/511/5198;Bb4:2258:1100/131/1027;Qb6:1727:826/84/817;Rc8:600:301/27/272;Be7:365:195/17/153;a6:350:174/11/165;h6:249:108/18/123;g6:172:83/1/88;Nb4:158:82/7/69;f6:101:54/8/39;Nh6:63:40/5/18;Qc7:28:18/2/8,r2qkbnr/pp3ppp/2n1p3/3pP3/3P4/3Q1N2/PP3PPP/RNB2RK1 b kq - 0 9
main,trajectory-caro-advance-chain-bishops,cross_phase,17,17,True,28,39,1800,2024-01,2026-07,blitz+rapid+classical,14753,6906,886,6961,8,4,Nge7:10034:4587/579/4868;Bb4:1512:746/116/650;Qb6:1496:741/77/678;Rc8:565:270/31/264;a6:339:168/27/144;Be7:205:105/15/85;h6:202:93/15/94;g6:134:71/8/55;Nb4:87:37/10/40;Nh6:51:24/2/25;h5:47:21/1/25;f6:43:25/2/16,r2qkbnr/pp3ppp/2n1p3/3pP3/3P4/3Q1N2/PP3PPP/RNB2RK1 b kq - 0 9
main,trajectory-caro-advance-chain-bishops,cross_phase,18,18,True,28,38,1400,2024-01,2026-07,blitz+rapid+classical,6899,3094,314,3491,10,4,Bg5:2145:921/94/1130;Nc3:2029:892/90/1047;a3:808:417/41/350;Be3:480:229/18/233;Nbd2:283:119/15/149;Bd2:203:83/14/106;b3:193:93/13/87;Qb5:158:80/2/76;Ng5:152:63/3/86;Na3:104:44/4/56;Nh4:67:28/2/37;g4:63:33/3/27,r2qkb1r/pp2nppp/2n1p3/3pP3/3P4/3Q1N2/PP3PPP/RNB2RK1 w kq - 1 10
main,trajectory-caro-advance-chain-bishops,cross_phase,18,18,True,28,38,1600,2024-01,2026-07,blitz+rapid+classical,10591,4787,516,5288,11,5,Nc3:3449:1574/166/1709;Bg5:2799:1210/129/1460;a3:1641:823/88/730;Be3:685:312/31/342;Nbd2:420:176/21/223;b3:285:118/14/153;Bd2:259:123/12/124;Na3:215:92/17/106;g4:179:79/10/90;Ng5:175:74/5/96;Qb5:151:70/6/75;Nh4:86:39/3/44,r2qkb1r/pp2nppp/2n1p3/3pP3/3P4/3Q1N2/PP3PPP/RNB2RK1 w kq - 1 10
main,trajectory-caro-advance-chain-bishops,cross_phase,18,18,True,28,38,1800,2024-01,2026-07,blitz+rapid+classical,10195,4664,585,4946,9,4,Nc3:3956:1847/241/1868;Bg5:2160:931/108/1121;a3:1997:1008/120/869;Be3:536:242/33/261;Nbd2:299:131/18/150;b3:252:94/14/144;Na3:217:94/14/109;g4:185:64/8/113;Bd2:161:74/9/78;Ng5:93:39/1/53;Nh4:72:30/2/40;Qb5:65:28/5/32,r2qkb1r/pp2nppp/2n1p3/3pP3/3P4/3Q1N2/PP3PPP/RNB2RK1 w kq - 1 10
main,trajectory-caro-advance-chain-bishops,cross_phase,19,19,True,28,30,1400,2024-01,2026-07,blitz+rapid+classical,2395,1046,105,1244,3,1,Nf5:1770:767/73/930;a6:278:126/18/134;Ng6:184:73/8/103;Qb6:58:29/2/27;h6:29:12/2/15;g6:26:16/1/9;Rc8:17:9/0/8;Nb4:11:6/0/5;Nc8:10:3/0/7;h5:3:2/1/0;Qc7:3:1/0/2;a5:2:0/0/2,r2qkb1r/pp2nppp/2n1p3/3pP3/3P4/2NQ1N2/PP3PPP/R1B2RK1 b kq - 2 10
main,trajectory-caro-advance-chain-bishops,cross_phase,19,19,True,28,30,1600,2024-01,2026-07,blitz+rapid+classical,4070,1870,196,2004,4,2,Nf5:2958:1353/137/1468;a6:569:247/33/289;Ng6:294:148/17/129;Qb6:118:58/4/56;g6:42:21/1/20;h6:27:11/1/15;Rc8:23:14/1/8;Nc8:17:6/0/11;h5:13:6/0/7;Nb4:6:5/1/0;a5:2:0/1/1;Qc7:1:1/0/0,r2qkb1r/pp2nppp/2n1p3/3pP3/3P4/2NQ1N2/PP3PPP/R1B2RK1 b kq - 2 10
main,trajectory-caro-advance-chain-bishops,cross_phase,19,19,True,28,30,1800,2024-01,2026-07,blitz+rapid+classical,4643,2179,277,2187,4,3,Nf5:3239:1511/187/1541;a6:649:308/46/295;Ng6:404:190/28/186;Qb6:155:79/6/70;h5:61:34/3/24;Nc8:58:19/3/36;Rc8:24:10/1/13;g6:23:13/1/9;h6:22:9/2/11;Nb4:5:4/0/1;f5:2:1/0/1;b6:1:1/0/0,r2qkb1r/pp2nppp/2n1p3/3pP3/3P4/2NQ1N2/PP3PPP/R1B2RK1 b kq - 2 10
main,trajectory-caro-advance-chain-bishops,cross_phase,20,20,True,28,39,1400,2024-01,2026-07,blitz+rapid+classical,1822,793,73,956,4,2,Bg5:498:202/16/280;Be3:421:200/18/203;a3:213:97/9/107;Nb5:131:52/4/75;Ne2:90:37/6/47;g4:87:46/3/38;Qb5:70:22/6/42;h3:60:30/2/28;Re1:56:21/1/34;Bd2:49:27/2/20;Bf4:42:17/1/24;Rd1:33:12/1/20,r2qkb1r/pp3ppp/2n1p3/3pPn2/3P4/2NQ1N2/PP3PPP/R1B2RK1 w kq - 3 11
main,trajectory-caro-advance-chain-bishops,cross_phase,20,20,True,28,39,1600,2024-01,2026-07,blitz+rapid+classical,3033,1388,139,1506,6,3,Be3:921:423/37/461;Bg5:573:240/26/307;a3:417:206/17/194;g4:251:104/8/139;Ne2:211:100/12/99;Nb5:190:87/12/91;Rd1:80:37/6/37;Bf4:67:34/4/29;h3:67:35/3/29;Bd2:63:31/3/29;Re1:59:29/0/30;Qb5:49:25/7/17,r2qkb1r/pp3ppp/2n1p3/3pPn2/3P4/2NQ1N2/PP3PPP/R1B2RK1 w kq - 3 11
main,trajectory-caro-advance-chain-bishops,cross_phase,20,20,True,28,39,1800,2024-01,2026-07,blitz+rapid+classical,3290,1540,189,1561,7,3,Be3:1077:512/66/499;a3:590:312/34/244;Bg5:453:214/24/215;g4:344:134/12/198;Ne2:204:82/10/112;Rd1:138:68/7/63;Nb5:130:50/10/70;h3:70:31/8/31;Re1:49:23/3/23;Bf4:42:12/4/26;Bd2:41:24/2/15;b3:36:19/2/15,r2qkb1r/pp3ppp/2n1p3/3pPn2/3P4/2NQ1N2/PP3PPP/R1B2RK1 w kq - 3 11
main,trajectory-caro-advance-chain-bishops,cross_phase,21,21,True,28,43,1400,2024-01,2026-07,blitz+rapid+classical,138,57,8,73,0,0,Be7:74:28/5/41;Qb6:38:15/3/20;Rc8:9:2/0/7;Bb4:7:3/0/4;a6:4:4/0/0;h6:2:2/0/0;h5:1:1/0/0;g6:1:1/0/0;Nb4:1:0/0/1;Qc7:1:1/0/0,r2qkb1r/pp3ppp/2n1p3/3pPn2/3P4/3Q1N2/PP2NPPP/R1B2RK1 b kq - 4 11
main,trajectory-caro-advance-chain-bishops,cross_phase,21,21,True,28,43,1600,2024-01,2026-07,blitz+rapid+classical,380,183,16,181,2,0,Be7:208:95/9/104;Qb6:100:53/2/45;Bb4:31:19/0/12;Rc8:19:7/2/10;a6:7:1/1/5;h6:5:3/0/2;h5:3:3/0/0;Nb4:2:0/1/1;g6:2:1/0/1;a5:1:0/1/0;Ke7:1:1/0/0;g5:1:0/0/1,r2qkb1r/pp3ppp/2n1p3/3pPn2/3P4/3Q1N2/PP2NPPP/R1B2RK1 b kq - 4 11
main,trajectory-caro-advance-chain-bishops,cross_phase,21,21,True,28,43,1800,2024-01,2026-07,blitz+rapid+classical,511,233,24,254,2,0,Be7:294:131/15/148;Qb6:115:54/3/58;Bb4:26:13/1/12;Rc8:25:10/0/15;a6:19:10/2/7;h5:13:5/1/7;h6:9:5/1/3;g6:5:3/0/2;Nb4:4:2/1/1;Nh4:1:0/0/1,r2qkb1r/pp3ppp/2n1p3/3pPn2/3P4/3Q1N2/PP2NPPP/R1B2RK1 b kq - 4 11
main,trajectory-caro-advance-chain-bishops,cross_phase,22,22,True,28,37,1400,2024-01,2026-07,blitz+rapid+classical,74,28,5,41,0,0,a3:19:6/2/11;g4:13:6/1/6;b3:9:3/0/6;Ng3:8:4/0/4;Bd2:8:5/0/3;h3:5:2/1/2;Bf4:3:0/1/2;Be3:3:1/0/2;Rd1:3:0/0/3;Ne1:1:1/0/0;Re1:1:0/0/1;g3:1:0/0/1,r2qk2r/pp2bppp/2n1p3/3pPn2/3P4/3Q1N2/PP2NPPP/R1B2RK1 w kq - 5 12
main,trajectory-caro-advance-chain-bishops,cross_phase,22,22,True,28,37,1600,2024-01,2026-07,blitz+rapid+classical,210,96,10,104,0,0,a3:66:26/5/35;Bd2:28:15/1/12;b3:25:8/0/17;Ng3:22:12/1/9;g4:18:11/1/6;Be3:15:3/1/11;h3:11:8/0/3;Qb5:7:3/0/4;Rd1:4:2/1/1;Rb1:4:3/0/1;Bf4:3:2/0/1;Bg5:2:1/0/1,r2qk2r/pp2bppp/2n1p3/3pPn2/3P4/3Q1N2/PP2NPPP/R1B2RK1 w kq - 5 12
main,trajectory-caro-advance-chain-bishops,cross_phase,22,22,True,28,37,1800,2024-01,2026-07,blitz+rapid+classical,301,137,15,149,1,0,a3:131:56/7/68;Bd2:46:23/1/22;g4:39:19/2/18;Ng3:32:11/3/18;Be3:18:10/0/8;b3:14:4/1/9;Rd1:7:6/0/1;Bf4:4:1/1/2;h3:3:2/0/1;Qb5:3:2/0/1;Nc3:2:1/0/1;g3:1:1/0/0,r2qk2r/pp2bppp/2n1p3/3pPn2/3P4/3Q1N2/PP2NPPP/R1B2RK1 w kq - 5 12
main,trajectory-caro-advance-chain-bishops,cross_phase,23,23,True,28,42,1400,2024-01,2026-07,blitz+rapid+classical,8,4,0,4,0,0,Nxg3:7:3/0/4;Nh4:1:1/0/0,r2qk2r/pp2bppp/2n1p3/3pPn2/3P4/3Q1NN1/PP3PPP/R1B2RK1 b kq - 6 12
main,trajectory-caro-advance-chain-bishops,cross_phase,23,23,True,28,42,1600,2024-01,2026-07,blitz+rapid+classical,22,12,1,9,0,0,Nxg3:20:10/1/9;Nh4:2:2/0/0,r2qk2r/pp2bppp/2n1p3/3pPn2/3P4/3Q1NN1/PP3PPP/R1B2RK1 b kq - 6 12
main,trajectory-caro-advance-chain-bishops,cross_phase,23,23,True,28,42,1800,2024-01,2026-07,blitz+rapid+classical,32,11,3,18,0,0,Nxg3:26:9/1/16;Nh4:4:0/2/2;g6:1:1/0/0;Qb6:1:1/0/0,r2qk2r/pp2bppp/2n1p3/3pPn2/3P4/3Q1NN1/PP3PPP/R1B2RK1 b kq - 6 12
main,trajectory-caro-advance-chain-bishops,cross_phase,24,24,True,27,36,1400,2024-01,2026-07,blitz+rapid+classical,7,3,0,4,0,0,fxg3:6:2/0/4;hxg3:1:1/0/0,r2qk2r/pp2bppp/2n1p3/3pP3/3P4/3Q1Nn1/PP3PPP/R1B2RK1 w kq - 0 13
main,trajectory-caro-advance-chain-bishops,cross_phase,24,24,True,27,36,1600,2024-01,2026-07,blitz+rapid+classical,20,10,1,9,0,0,fxg3:15:8/1/6;hxg3:5:2/0/3,r2qk2r/pp2bppp/2n1p3/3pP3/3P4/3Q1Nn1/PP3PPP/R1B2RK1 w kq - 0 13
main,trajectory-caro-advance-chain-bishops,cross_phase,24,24,True,27,36,1800,2024-01,2026-07,blitz+rapid+classical,26,9,1,16,0,0,hxg3:14:3/0/11;fxg3:12:6/1/5,r2qk2r/pp2bppp/2n1p3/3pP3/3P4/3Q1Nn1/PP3PPP/R1B2RK1 w kq - 0 13
main,trajectory-caro-advance-chain-bishops,cross_phase,25,25,True,26,37,1400,2024-01,2026-07,blitz+rapid+classical,1,1,0,0,0,0,h6:1:1/0/0,r2qk2r/pp2bppp/2n1p3/3pP3/3P4/3Q1NP1/PP3PP1/R1B2RK1 b kq - 0 13
main,trajectory-caro-advance-chain-bishops,cross_phase,25,25,True,26,37,1600,2024-01,2026-07,blitz+rapid+classical,5,2,0,3,0,0,O-O:4:2/0/2;h5:1:0/0/1,r2qk2r/pp2bppp/2n1p3/3pP3/3P4/3Q1NP1/PP3PP1/R1B2RK1 b kq - 0 13
main,trajectory-caro-advance-chain-bishops,cross_phase,25,25,True,26,37,1800,2024-01,2026-07,blitz+rapid+classical,17,4,0,13,0,0,O-O:13:3/0/10;h5:2:0/0/2;Qb6:1:0/0/1;Rc8:1:1/0/0,r2qk2r/pp2bppp/2n1p3/3pP3/3P4/3Q1NP1/PP3PP1/R1B2RK1 b kq - 0 13
main,trajectory-caro-advance-chain-bishops,cross_phase,26,26,True,26,36,1400,2024-01,2026-07,blitz+rapid+classical,2,1,0,1,0,0,Kh2:1:0/0/1;Be3:1:1/0/0,r2q1rk1/pp2bppp/2n1p3/3pP3/3P4/3Q1NP1/PP3PP1/R1B2RK1 w - - 1 14
main,trajectory-caro-advance-chain-bishops,cross_phase,26,26,True,26,36,1600,2024-01,2026-07,blitz+rapid+classical,7,2,0,5,0,0,Be3:2:1/0/1;a3:2:0/0/2;b3:2:1/0/1;Bg5:1:0/0/1,r2q1rk1/pp2bppp/2n1p3/3pP3/3P4/3Q1NP1/PP3PP1/R1B2RK1 w - - 1 14
main,trajectory-caro-advance-chain-bishops,cross_phase,26,26,True,26,36,1800,2024-01,2026-07,blitz+rapid+classical,15,4,0,11,0,0,a3:5:1/0/4;Be3:4:0/0/4;Bd2:3:2/0/1;Bf4:1:1/0/0;Kh2:1:0/0/1;g4:1:0/0/1,r2q1rk1/pp2bppp/2n1p3/3pP3/3P4/3Q1NP1/PP3PP1/R1B2RK1 w - - 1 14
main,trajectory-caro-advance-chain-bishops,cross_phase,27,27,True,26,34,1400,2024-01,2026-07,blitz+rapid+classical,1,1,0,0,0,0,Rc8:1:1/0/0,r2q1rk1/pp2bppp/2n1p3/3pP3/3P4/3QBNP1/PP3PP1/R4RK1 b - - 2 14
main,trajectory-caro-advance-chain-bishops,cross_phase,27,27,True,26,34,1600,2024-01,2026-07,blitz+rapid+classical,4,2,0,2,0,0,Rc8:2:1/0/1;f6:2:1/0/1,r2q1rk1/pp2bppp/2n1p3/3pP3/3P4/3QBNP1/PP3PP1/R4RK1 b - - 2 14
main,trajectory-caro-advance-chain-bishops,cross_phase,27,27,True,26,34,1800,2024-01,2026-07,blitz+rapid+classical,9,1,2,6,0,0,Qb6:3:0/1/2;Rc8:3:0/1/2;f5:2:1/0/1;f6:1:0/0/1,r2q1rk1/pp2bppp/2n1p3/3pP3/3P4/3QBNP1/PP3PP1/R4RK1 b - - 2 14
main,trajectory-caro-advance-chain-bishops,cross_phase,28,28,True,26,40,1400,2024-01,2026-07,blitz+rapid+classical,0,0,0,0,0,0,,r4rk1/pp2bppp/1qn1p3/3pP3/3P4/3QBNP1/PP3PP1/R4RK1 w - - 3 15
main,trajectory-caro-advance-chain-bishops,cross_phase,28,28,True,26,40,1600,2024-01,2026-07,blitz+rapid+classical,0,0,0,0,0,0,,r4rk1/pp2bppp/1qn1p3/3pP3/3P4/3QBNP1/PP3PP1/R4RK1 w - - 3 15
main,trajectory-caro-advance-chain-bishops,cross_phase,28,28,True,26,40,1800,2024-01,2026-07,blitz+rapid+classical,4,0,1,3,0,0,a3:2:0/1/1;Rfb1:1:0/0/1;b3:1:0/0/1,r4rk1/pp2bppp/1qn1p3/3pP3/3P4/3QBNP1/PP3PP1/R4RK1 w - - 3 15
main,trajectory-caro-advance-chain-bishops,cross_phase,29,29,True,26,41,1400,2024-01,2026-07,blitz+rapid+classical,0,0,0,0,0,0,,r4rk1/pp2bppp/1qn1p3/3pP3/3P4/3QBNP1/PP3PP1/1R3RK1 b - - 4 15
main,trajectory-caro-advance-chain-bishops,cross_phase,29,29,True,26,41,1600,2024-01,2026-07,blitz+rapid+classical,0,0,0,0,0,0,,r4rk1/pp2bppp/1qn1p3/3pP3/3P4/3QBNP1/PP3PP1/1R3RK1 b - - 4 15
main,trajectory-caro-advance-chain-bishops,cross_phase,29,29,True,26,41,1800,2024-01,2026-07,blitz+rapid+classical,0,0,0,0,0,0,,r4rk1/pp2bppp/1qn1p3/3pP3/3P4/3QBNP1/PP3PP1/1R3RK1 b - - 4 15
main,trajectory-caro-advance-chain-bishops,cross_phase,30,30,True,26,38,1400,2024-01,2026-07,blitz+rapid+classical,0,0,0,0,0,0,,r4rk1/pp2bppp/1q2p3/n2pP3/3P4/3QBNP1/PP3PP1/1R3RK1 w - - 5 16
main,trajectory-caro-advance-chain-bishops,cross_phase,30,30,True,26,38,1600,2024-01,2026-07,blitz+rapid+classical,0,0,0,0,0,0,,r4rk1/pp2bppp/1q2p3/n2pP3/3P4/3QBNP1/PP3PP1/1R3RK1 w - - 5 16
main,trajectory-caro-advance-chain-bishops,cross_phase,30,30,True,26,38,1800,2024-01,2026-07,blitz+rapid+classical,0,0,0,0,0,0,,r4rk1/pp2bppp/1q2p3/n2pP3/3P4/3QBNP1/PP3PP1/1R3RK1 w - - 5 16
main,trajectory-caro-advance-chain-bishops,cross_phase,31,31,True,26,38,1400,2024-01,2026-07,blitz+rapid+classical,0,0,0,0,0,0,,r4rk1/pp2bppp/1q2p3/n2pP3/3P4/3QB1P1/PP1N1PP1/1R3RK1 b - - 6 16
main,trajectory-caro-advance-chain-bishops,cross_phase,31,31,True,26,38,1600,2024-01,2026-07,blitz+rapid+classical,0,0,0,0,0,0,,r4rk1/pp2bppp/1q2p3/n2pP3/3P4/3QB1P1/PP1N1PP1/1R3RK1 b - - 6 16
main,trajectory-caro-advance-chain-bishops,cross_phase,31,31,True,26,38,1800,2024-01,2026-07,blitz+rapid+classical,0,0,0,0,0,0,,r4rk1/pp2bppp/1q2p3/n2pP3/3P4/3QB1P1/PP1N1PP1/1R3RK1 b - - 6 16
main,trajectory-caro-advance-chain-bishops,cross_phase,32,32,True,26,35,1400,2024-01,2026-07,blitz+rapid+classical,0,0,0,0,0,0,,r1r3k1/pp2bppp/1q2p3/n2pP3/3P4/3QB1P1/PP1N1PP1/1R3RK1 w - - 7 17
main,trajectory-caro-advance-chain-bishops,cross_phase,32,32,True,26,35,1600,2024-01,2026-07,blitz+rapid+classical,0,0,0,0,0,0,,r1r3k1/pp2bppp/1q2p3/n2pP3/3P4/3QB1P1/PP1N1PP1/1R3RK1 w - - 7 17
main,trajectory-caro-advance-chain-bishops,cross_phase,32,32,True,26,35,1800,2024-01,2026-07,blitz+rapid+classical,0,0,0,0,0,0,,r1r3k1/pp2bppp/1q2p3/n2pP3/3P4/3QB1P1/PP1N1PP1/1R3RK1 w - - 7 17
main,trajectory-caro-advance-chain-bishops,cross_phase,33,33,True,26,43,1400,2024-01,2026-07,blitz+rapid+classical,0,0,0,0,0,0,,r1r3k1/pp2bppp/1q2p3/n2pP3/3P4/1N1QB1P1/PP3PP1/1R3RK1 b - - 8 17
main,trajectory-caro-advance-chain-bishops,cross_phase,33,33,True,26,43,1600,2024-01,2026-07,blitz+rapid+classical,0,0,0,0,0,0,,r1r3k1/pp2bppp/1q2p3/n2pP3/3P4/1N1QB1P1/PP3PP1/1R3RK1 b - - 8 17
main,trajectory-caro-advance-chain-bishops,cross_phase,33,33,True,26,43,1800,2024-01,2026-07,blitz+rapid+classical,0,0,0,0,0,0,,r1r3k1/pp2bppp/1q2p3/n2pP3/3P4/1N1QB1P1/PP3PP1/1R3RK1 b - - 8 17
main,trajectory-caro-advance-chain-bishops,cross_phase,34,34,True,25,33,1400,2024-01,2026-07,blitz+rapid+classical,0,0,0,0,0,0,,r1r3k1/pp2bppp/1q2p3/3pP3/3P4/1n1QB1P1/PP3PP1/1R3RK1 w - - 0 18
main,trajectory-caro-advance-chain-bishops,cross_phase,34,34,True,25,33,1600,2024-01,2026-07,blitz+rapid+classical,0,0,0,0,0,0,,r1r3k1/pp2bppp/1q2p3/3pP3/3P4/1n1QB1P1/PP3PP1/1R3RK1 w - - 0 18
